municipality_code,district_code,state_code,name,area_km2,population,longitude,latitude,settlement_type
09772159,09772,09,Horgau,26.47,2953,10.683894,48.394913,gering besiedelt
09772163,09772,09,"Königsbrunn, St",18.48,27879,10.889586,48.267499,mittlere Besiedlungsdichte
09772167,09772,09,Kutzenhausen,27.92,2726,10.693702,48.341876,gering besiedelt
09772171,09772,09,Langweid a.Lech,23.56,8737,10.855713,48.492842,mittlere Besiedlungsdichte
09772177,09772,09,"Meitingen, M",29.87,12307,10.853749,48.546777,mittlere Besiedlungsdichte
09772184,09772,09,"Neusäß, St",25.22,22904,10.831597,48.395449,mittlere Besiedlungsdichte
09772200,09772,09,"Schwabmünchen, St",55.5,15277,10.757701,48.179039,mittlere Besiedlungsdichte
09772202,09772,09,"Stadtbergen, St",11.49,15649,10.845885,48.36738,mittlere Besiedlungsdichte
09772207,09772,09,"Thierhaupten, M",39.19,4100,10.907739,48.566043,gering besiedelt
09772215,09772,09,Wehringen,14.11,3183,10.800312,48.245187,mittlere Besiedlungsdichte
09772223,09772,09,"Zusmarshausen, M",68.6,6655,10.596714,48.398719,gering besiedelt
09772114,09772,09,Allmannshofen,10.32,965,10.804495,48.612811,gering besiedelt
09772134,09772,09,Ehingen,9.65,1163,10.799608,48.59731,gering besiedelt
09772136,09772,09,Ellgau,13.91,1179,10.869101,48.59937,gering besiedelt
09772166,09772,09,Kühlenthal,7.13,840,10.820736,48.56553,mittlere Besiedlungsdichte
09772185,09772,09,Nordendorf,7.52,2599,10.831375,48.594912,mittlere Besiedlungsdichte
09772217,09772,09,Westendorf,6.32,1710,10.836618,48.5734,mittlere Besiedlungsdichte
09772126,09772,09,Bonstetten,6.75,1609,10.706286,48.439122,gering besiedelt
09772137,09772,09,Emersacker,11.64,1504,10.673265,48.489038,gering besiedelt
09772156,09772,09,Heretsried,17.3,1030,10.736938,48.459,gering besiedelt
09772216,09772,09,"Welden, M",17.98,3849,10.658608,48.457621,gering besiedelt
09772148,09772,09,Gessertshausen,41.35,4450,10.733868,48.331324,gering besiedelt
09772211,09772,09,Ustersbach,11.13,1251,10.640653,48.31583,gering besiedelt
09772168,09772,09,Langenneufnach,12.81,1891,10.605271,48.265363,gering besiedelt
09772178,09772,09,Mickhausen,15.88,1376,10.639736,48.244483,gering besiedelt
09772179,09772,09,Mittelneufnach,16.92,1076,10.596678,48.175793,gering besiedelt
09772197,09772,09,Scherstetten,15.7,1092,10.640778,48.180734,gering besiedelt
09772214,09772,09,Walkertshofen,12.74,1167,10.590536,48.226285,gering besiedelt
09772151,09772,09,Großaitingen,39.05,5331,10.781536,48.228812,mittlere Besiedlungsdichte
09772160,09772,09,Kleinaitingen,15.66,1342,10.840706,48.219286,gering besiedelt
09772186,09772,09,Oberottmarshausen,8.6,1773,10.85721,48.238311,mittlere Besiedlungsdichte
09772162,09772,09,Klosterlechfeld,2.36,3008,10.829978,48.158939,mittlere Besiedlungsdichte
09772209,09772,09,Untermeitingen,16.02,7789,10.814241,48.160674,mittlere Besiedlungsdichte
09772157,09772,09,Hiltenfingen,14.55,1637,10.718065,48.161613,mittlere Besiedlungsdichte
09772170,09772,09,Langerringen,42.1,4203,10.759404,48.142528,gering besiedelt
09772451,09772,09,Schmellerforst,3.28,0,10.517877,48.319902,gering besiedelt
09773117,09773,09,"Bissingen, M",64.2,3682,10.617074,48.714739,gering besiedelt
09773122,09773,09,Buttenwiesen,59.49,6081,10.721337,48.604433,gering besiedelt
09773125,09773,09,"Dillingen a.d.Donau, GKSt",75.59,19806,10.496633,48.577159,mittlere Besiedlungsdichte
09773144,09773,09,"Lauingen (Donau), St",44.39,11510,10.429935,48.570341,mittlere Besiedlungsdichte
09773113,09773,09,Bächingen a.d.Brenz,7.35,1335,10.312137,48.546161,mittlere Besiedlungsdichte
09773136,09773,09,"Gundelfingen a.d.Donau, St",54.06,7783,10.367549,48.549064,mittlere Besiedlungsdichte
09773137,09773,09,Haunsheim,17.81,1613,10.377094,48.597246,gering besiedelt
09773153,09773,09,Medlingen,17.09,992,10.318138,48.567599,gering besiedelt
09773112,09773,09,Bachhagel,19.74,2289,10.321505,48.632815,gering besiedelt
09773170,09773,09,Syrgenstein,16.64,3882,10.301133,48.657789,gering besiedelt
09773187,09773,09,Zöschingen,14.63,765,10.324288,48.673287,gering besiedelt
09773147,09773,09,Mödingen,23.03,1398,10.430915,48.644493,gering besiedelt
09773183,09773,09,"Wittislingen, M",17.41,2546,10.414959,48.620356,gering besiedelt
09773186,09773,09,Ziertheim,20.81,1113,10.39664,48.654111,gering besiedelt
09773119,09773,09,Blindheim,26.4,1792,10.618163,48.631656,gering besiedelt
09773139,09773,09,"Höchstädt a.d.Donau, St",37.45,6902,10.567234,48.611681,mittlere Besiedlungsdichte
09773146,09773,09,Lutzingen,24.97,961,10.544484,48.646718,gering besiedelt
09773150,09773,09,Finningen,27.82,1878,10.497394,48.656942,gering besiedelt
09773164,09773,09,Schwenningen,25.05,1399,10.65185,48.655503,gering besiedelt
09773116,09773,09,Binswangen,11.91,1368,10.640403,48.557831,gering besiedelt
09773143,09773,09,Laugna,27.58,1549,10.695387,48.529665,gering besiedelt
09773179,09773,09,Villenbach,17.8,1295,10.615175,48.509484,gering besiedelt
09773182,09773,09,"Wertingen, St",51.88,9486,10.682594,48.561872,mittlere Besiedlungsdichte
09773188,09773,09,Zusamaltheim,17.93,1294,10.635449,48.530034,gering besiedelt
09773111,09773,09,"Aislingen, M",19.35,1329,10.455887,48.506631,gering besiedelt
09773133,09773,09,Glött,10.99,1103,10.484402,48.499951,gering besiedelt
09773140,09773,09,Holzheim,40.86,3748,10.529584,48.513757,gering besiedelt
09774116,09774,09,Ursberg,25.4,3233,10.444326,48.265505,mittlere Besiedlungsdichte
09774119,09774,09,Bibertal,27.3,4892,10.18502,48.417306,gering besiedelt
09774121,09774,09,"Burgau, St",25.92,10670,10.406193,48.431944,mittlere Besiedlungsdichte
09774122,09774,09,"Burtenbach, M",37.64,3562,10.448229,48.339553,gering besiedelt
09774135,09774,09,"Günzburg, GKSt",55.4,21423,10.281413,48.45447,mittlere Besiedlungsdichte
09774144,09774,09,"Jettingen-Scheppach, M",54.12,6996,10.436027,48.389117,gering besiedelt
09774145,09774,09,Kammeltal,41.72,3345,10.364935,48.372717,gering besiedelt
09774150,09774,09,"Krumbach (Schwaben), St",44.64,14178,10.360594,48.242164,mittlere Besiedlungsdichte
09774155,09774,09,"Leipheim, St",32.16,7434,10.223257,48.448055,mittlere Besiedlungsdichte
09774162,09774,09,"Neuburg a.d.Kammel, M",37.9,3260,10.360202,48.304251,gering besiedelt
09774136,09774,09,Gundremmingen,10.84,1376,10.404234,48.501014,gering besiedelt
09774171,09774,09,"Offingen, M",14.91,4336,10.361991,48.482447,gering besiedelt
09774174,09774,09,Rettenbach,12.74,1704,10.352678,48.458365,gering besiedelt
09774127,09774,09,Dürrlauingen,12.34,1508,10.433134,48.466745,gering besiedelt
09774140,09774,09,Haldenwang,17.99,2157,10.449315,48.437474,gering besiedelt
09774151,09774,09,Landensberg,7.94,642,10.5234,48.43447,gering besiedelt
09774178,09774,09,Röfingen,6.62,1204,10.444424,48.424444,gering besiedelt
09774196,09774,09,Winterbach,14.83,778,10.488332,48.464226,gering besiedelt
09774118,09774,09,Bubesheim,7.76,1605,10.253443,48.43348,mittlere Besiedlungsdichte
09774148,09774,09,Kötz,20.53,3346,10.273333,48.407043,gering besiedelt
09774133,09774,09,Ellzee,14.77,1252,10.318667,48.337528,gering besiedelt
09774143,09774,09,"Ichenhausen, St",34.27,9373,10.305508,48.372441,mittlere Besiedlungsdichte
09774191,09774,09,"Waldstetten, M",11.13,1274,10.291038,48.348836,mittlere Besiedlungsdichte
09774111,09774,09,Aletshausen,17.65,1218,10.389531,48.1998,gering besiedelt
09774117,09774,09,Breitenthal,13.27,1255,10.297763,48.23717,gering besiedelt
09774124,09774,09,Deisenhausen,11.67,1418,10.324676,48.256156,gering besiedelt
09774129,09774,09,Ebershausen,9.09,619,10.313389,48.204561,gering besiedelt
09774189,09774,09,Wiesenbach,11.48,1024,10.313066,48.303642,gering besiedelt
09774192,09774,09,Waltenhausen,13.43,739,10.363351,48.189497,gering besiedelt
09774115,09774,09,Balzhausen,14.63,1247,10.493311,48.242055,gering besiedelt
09774160,09774,09,"Münsterhausen, M",18.47,2019,10.455458,48.308592,gering besiedelt
09774185,09774,09,"Thannhausen, St",20.03,6406,10.470124,48.282534,mittlere Besiedlungsdichte
09774166,09774,09,Aichen,17.62,1172,10.53914,48.227088,gering besiedelt
09774198,09774,09,"Ziemetshausen, M",42.95,3181,10.532308,48.293618,gering besiedelt
09774451,09774,09,Ebershauser-Nattenhauser Wald,2.1,0,10.343059,48.206855,gering besiedelt
09774452,09774,09,Winzerwald,1.16,0,10.434489,48.213485,gering besiedelt
09775115,09775,09,Bellenberg,5.12,4694,10.093865,48.25525,mittlere Besiedlungsdichte
09775129,09775,09,"Illertissen, St",36.39,18433,10.10286,48.222701,mittlere Besiedlungsdichte
09775134,09775,09,Nersingen,24.28,9827,10.123851,48.428565,mittlere Besiedlungsdichte
09775135,09775,09,"Neu-Ulm, GKSt",80.95,62641,9.998683,48.392999,dicht besiedelt
09775139,09775,09,Elchingen,24.88,9869,10.051368,48.437492,mittlere Besiedlungsdichte
09775149,09775,09,Roggenburg,27.43,2679,10.230854,48.278334,gering besiedelt
09775152,09775,09,"Senden, St",25.21,23641,10.04419,48.323834,mittlere Besiedlungsdichte
09775162,09775,09,"Vöhringen, St",23.69,14044,10.076052,48.277272,mittlere Besiedlungsdichte
09775164,09775,09,"Weißenhorn, St",53.72,14186,10.160072,48.304461,mittlere Besiedlungsdichte
09775126,09775,09,Holzheim,7.6,1971,10.10655,48.379539,gering besiedelt
09775143,09775,09,"Pfaffenhofen a.d.Roth, M",42.68,7311,10.160693,48.354606,gering besiedelt
09775111,09775,09,"Altenstadt, M",31.3,5416,10.11339,48.159753,gering besiedelt
09775132,09775,09,"Kellmünz a.d.Iller, M",8.52,1561,10.129397,48.123643,gering besiedelt
09775142,09775,09,Osterberg,13.79,919,10.170488,48.147788,gering besiedelt
09775118,09775,09,"Buch, M",40.06,4337,10.178679,48.222374,gering besiedelt
09775141,09775,09,Oberroth,9.94,1005,10.19101,48.173533,gering besiedelt
09775161,09775,09,Unterroth,15.39,1061,10.169778,48.196151,gering besiedelt
09775451,09775,09,Auwald,5.25,0,10.074248,48.228288,gering besiedelt
09775452,09775,09,Oberroggenburger Wald,6.25,0,10.254103,48.222811,gering besiedelt
09775454,09775,09,Stoffenrieder Forst,15.79,0,10.242764,48.331495,gering besiedelt
09775455,09775,09,Unterroggenburger Wald,17.6,0,10.272677,48.263171,gering besiedelt
09776111,09776,09,Bodolz,3.03,2962,9.661948,47.571583,mittlere Besiedlungsdichte
09776114,09776,09,"Heimenkirch, M",21.24,3484,9.903797,47.630373,mittlere Besiedlungsdichte
09776116,09776,09,"Lindau (Bodensee), GKSt",33.06,25845,9.684376,47.546458,mittlere Besiedlungsdichte
09776117,09776,09,"Lindenberg i.Allgäu, St",11.84,11587,9.885042,47.602267,mittlere Besiedlungsdichte
09776120,09776,09,Nonnenhorn,1.97,1756,9.608645,47.576263,mittlere Besiedlungsdichte
09776122,09776,09,Opfenbach,16.77,2337,9.833368,47.627061,gering besiedelt
09776125,09776,09,"Scheidegg, M",27.36,4432,9.848308,47.581684,gering besiedelt
09776128,09776,09,Wasserburg (Bodensee),6.33,3823,9.638482,47.570249,mittlere Besiedlungsdichte
09776129,09776,09,"Weiler-Simmerberg, M",31.31,6365,9.916736,47.582302,mittlere Besiedlungsdichte
09776131,09776,09,Hergatz,18.79,2448,9.829729,47.649596,gering besiedelt
09776115,09776,09,Hergensweiler,12.09,1893,9.77809,47.610668,gering besiedelt
09776126,09776,09,Sigmarszell,16,2931,9.763071,47.588967,gering besiedelt
09776130,09776,09,Weißensberg,7.84,2712,9.721621,47.579215,gering besiedelt
09776112,09776,09,Gestratz,15.32,1307,9.98642,47.647887,gering besiedelt
09776113,09776,09,Grünenbach,25.1,1581,10.008945,47.628654,gering besiedelt
09776118,09776,09,Maierhöfen,17.93,1470,10.050338,47.65296,gering besiedelt
09776124,09776,09,Röthenbach (Allgäu),14.94,1955,9.973255,47.622897,gering besiedelt
09776121,09776,09,Oberreute,13.48,1654,9.944133,47.564533,gering besiedelt
09776127,09776,09,Stiefenhofen,28.98,1869,10.003327,47.592899,gering besiedelt
09777129,09777,09,"Füssen, St",43.5,15287,10.70045,47.569686,mittlere Besiedlungsdichte
09777130,09777,09,Germaringen,22.88,3860,10.667839,47.921672,mittlere Besiedlungsdichte
09777147,09777,09,Lechbruck am See,17.23,2731,10.795091,47.701215,gering besiedelt
09777151,09777,09,"Marktoberdorf, St",95.15,18617,10.618465,47.779483,mittlere Besiedlungsdichte
09777152,09777,09,Mauerstetten,16.57,3229,10.669985,47.892332,mittlere Besiedlungsdichte
09777153,09777,09,"Nesselwang, M",29.54,3789,10.500066,47.621926,gering besiedelt
09777159,09777,09,Pfronten,62.22,7687,10.557878,47.581473,mittlere Besiedlungsdichte
09777165,09777,09,"Ronsberg, M",16.52,1658,10.412979,47.898111,gering besiedelt
09777169,09777,09,Schwangau,76,3263,10.736935,47.576893,mittlere Besiedlungsdichte
09777173,09777,09,Halblech,125.42,3357,10.820668,47.629783,gering besiedelt
09777121,09777,09,"Buchloe, St",36.18,13815,10.723757,48.035957,mittlere Besiedlungsdichte
09777140,09777,09,Jengen,33.74,2606,10.725372,47.999749,gering besiedelt
09777145,09777,09,Lamerdingen,34.25,2235,10.740889,48.092526,gering besiedelt
09777177,09777,09,"Waal, M",27.95,2372,10.776097,47.996127,gering besiedelt
09777139,09777,09,"Irsee, M",17.44,1596,10.57232,47.908097,gering besiedelt
09777158,09777,09,Pforzen,23.69,2404,10.6129,47.929763,mittlere Besiedlungsdichte
09777164,09777,09,Rieden,8.41,1447,10.646483,47.953885,mittlere Besiedlungsdichte
09777141,09777,09,"Kaltental, M",22.15,1720,10.753276,47.909688,gering besiedelt
09777155,09777,09,Oberostendorf,21.04,1490,10.741766,47.942458,gering besiedelt
09777157,09777,09,Osterzell,10.8,700,10.743709,47.878055,gering besiedelt
09777172,09777,09,Stöttwang,19.8,1938,10.715039,47.890527,gering besiedelt
09777182,09777,09,Westendorf,11.93,1937,10.713095,47.932307,gering besiedelt
09777111,09777,09,Aitrang,30.73,2056,10.534541,47.817575,gering besiedelt
09777112,09777,09,Biessenhofen,27.01,4254,10.639856,47.833183,gering besiedelt
09777118,09777,09,Bidingen,36.31,1870,10.726827,47.829747,gering besiedelt
09777167,09777,09,Ruderatshofen,33.52,1726,10.589056,47.81891,gering besiedelt
09777114,09777,09,Baisweil,26.29,1367,10.541831,47.943787,gering besiedelt
09777124,09777,09,Eggenthal,28.04,1416,10.511897,47.914934,gering besiedelt
09777128,09777,09,Friesenried,22.26,1479,10.533666,47.875252,gering besiedelt
09777138,09777,09,Günzach,23.47,1362,10.435285,47.823449,gering besiedelt
09777154,09777,09,"Obergünzburg, M",46.69,6387,10.419253,47.845843,gering besiedelt
09777176,09777,09,Untrasried,25.75,1683,10.379496,47.828095,gering besiedelt
09777131,09777,09,Görisried,23.14,1333,10.506919,47.706839,gering besiedelt
09777144,09777,09,Kraftisried,16.24,927,10.469881,47.779165,gering besiedelt
09777175,09777,09,"Unterthingau, M",45.28,2786,10.506239,47.771521,gering besiedelt
09777125,09777,09,Eisenberg,13.58,1103,10.604366,47.612055,gering besiedelt
09777135,09777,09,Hopferau,13.15,1230,10.633921,47.612561,gering besiedelt
09777149,09777,09,Lengenwang,19.61,1512,10.602972,47.698667,gering besiedelt
09777168,09777,09,Rückholz,17.22,1007,10.539754,47.658218,gering besiedelt
09777170,09777,09,Seeg,50.04,3061,10.608685,47.654554,gering besiedelt
09777179,09777,09,Wald,17.94,1156,10.557986,47.722897,gering besiedelt
09777163,09777,09,Rieden am Forggensee,13.14,1399,10.71286,47.616803,gering besiedelt
09777166,09777,09,Roßhaupten,39.01,2272,10.718053,47.652601,gering besiedelt
09777171,09777,09,Stötten a.Auerberg,40.73,1999,10.688702,47.737011,gering besiedelt
09777183,09777,09,Rettenbach a.Auerberg,12.87,924,10.749235,47.773654,gering besiedelt
09778116,09778,09,"Bad Wörishofen, St",57.79,16933,10.592777,48.002989,mittlere Besiedlungsdichte
09778123,09778,09,Buxheim,10.23,3108,10.134546,47.998886,mittlere Besiedlungsdichte
09778137,09778,09,Ettringen,41.5,3483,10.652382,48.104011,gering besiedelt
09778168,09778,09,"Markt Rettenbach, M",51.41,4019,10.394846,47.947929,gering besiedelt
09778169,09778,09,"Markt Wald, M",30.84,2129,10.581081,48.137261,gering besiedelt
09778173,09778,09,"Mindelheim, St",56.42,15531,10.491139,48.047279,mittlere Besiedlungsdichte
09778196,09778,09,Sontheim,26.52,2739,10.352914,48.008522,gering besiedelt
09778204,09778,09,"Tussenhausen, M",41.75,3056,10.561265,48.102383,gering besiedelt
09778119,09778,09,Böhen,20.55,767,10.300894,47.881258,gering besiedelt
09778149,09778,09,Hawangen,14.53,1260,10.26318,47.971213,gering besiedelt
09778186,09778,09,"Ottobeuren, M",55.98,8486,10.300871,47.941672,mittlere Besiedlungsdichte
09778115,09778,09,"Babenhausen, M",27.23,5669,10.253448,48.143052,mittlere Besiedlungsdichte
09778130,09778,09,Egg a.d.Günz,20.71,1176,10.283864,48.086384,gering besiedelt
09778157,09778,09,Kirchhaslach,31.99,1321,10.309701,48.149798,gering besiedelt
09778184,09778,09,Oberschönegg,18.28,1048,10.299785,48.107199,gering besiedelt
09778217,09778,09,Winterrieden,9.79,933,10.224421,48.121675,gering besiedelt
09778221,09778,09,Kettershausen,26.69,1898,10.261922,48.182167,gering besiedelt
09778121,09778,09,Breitenbrunn,41.89,2280,10.40141,48.137046,gering besiedelt
09778183,09778,09,Oberrieden,20.81,1171,10.427632,48.086861,gering besiedelt
09778187,09778,09,"Pfaffenhausen, M",21.14,2659,10.457079,48.120469,gering besiedelt
09778190,09778,09,Salgen,23.29,1452,10.478717,48.129483,gering besiedelt
09778134,09778,09,Eppishausen,39.45,1941,10.518989,48.167869,gering besiedelt
09778158,09778,09,"Kirchheim i.Schw., M",31.95,2501,10.474075,48.172874,gering besiedelt
09778120,09778,09,Boos,17.59,2365,10.194234,48.074953,gering besiedelt
09778139,09778,09,Fellheim,5.07,1116,10.151743,48.072741,gering besiedelt
09778150,09778,09,Heimertingen,13.84,1830,10.154832,48.038173,gering besiedelt
09778177,09778,09,Niederrieden,13.89,1513,10.188971,48.057656,gering besiedelt
09778188,09778,09,Pleß,15.39,893,10.150899,48.093359,gering besiedelt
09778136,09778,09,"Erkheim, M",32.16,3121,10.335028,48.03756,gering besiedelt
09778163,09778,09,Lauben,18.4,1399,10.288982,48.060002,gering besiedelt
09778180,09778,09,Kammlach,26.73,1872,10.419999,48.045102,gering besiedelt
09778214,09778,09,Westerheim,21.16,2256,10.304083,48.01194,gering besiedelt
09778111,09778,09,Amberg,11.01,1508,10.680351,48.06153,gering besiedelt
09778203,09778,09,"Türkheim, M",31.56,7410,10.639923,48.05981,mittlere Besiedlungsdichte
09778209,09778,09,Rammingen,19.26,1569,10.580658,48.070394,gering besiedelt
09778216,09778,09,Wiedergeltingen,11.55,1480,10.673163,48.039749,gering besiedelt
09778118,09778,09,Benningen,11.17,2101,10.211963,47.967567,mittlere Besiedlungsdichte
09778151,09778,09,Holzgünz,12.08,1371,10.258484,48.02553,gering besiedelt
09778162,09778,09,Lachen,13.31,1684,10.238632,47.945918,gering besiedelt
09778171,09778,09,Memmingerberg,6.08,2957,10.208405,47.987719,mittlere Besiedlungsdichte
09778202,09778,09,Trunkelsberg,1.94,1739,10.21907,48.002901,mittlere Besiedlungsdichte
09778205,09778,09,Ungerhausen,7.02,1103,10.266633,48.005224,gering besiedelt
09778113,09778,09,Apfeltrach,15.01,974,10.494802,48.020061,gering besiedelt
09778127,09778,09,"Dirlewang, M",23.25,2251,10.505072,48.002688,gering besiedelt
09778199,09778,09,Stetten,15.7,1480,10.442548,48.023937,gering besiedelt
09778207,09778,09,Unteregg,23.69,1395,10.466101,47.963267,gering besiedelt
09778161,09778,09,Kronburg,20.26,1772,10.156359,47.90474,gering besiedelt
09778164,09778,09,Lautrach,8.07,1259,10.115516,47.897235,gering besiedelt
09778165,09778,09,"Legau, M",36.38,3242,10.129067,47.85645,gering besiedelt
09778144,09778,09,"Bad Grönenbach, M",41.99,5780,10.221332,47.875068,gering besiedelt
09778218,09778,09,Wolfertschwenden,14.48,2121,10.262371,47.894552,gering besiedelt
09778219,09778,09,Woringen,17.53,2134,10.200981,47.923644,gering besiedelt
09778451,09778,09,Ungerhauser Wald,3.24,0,10.284101,48.003628,gering besiedelt
09779115,09779,09,Asbach-Bäumenheim,11.9,4750,10.818019,48.682934,gering besiedelt
09779131,09779,09,"Donauwörth, GKSt",77.04,19990,10.777945,48.719139,mittlere Besiedlungsdichte
09779147,09779,09,Fremdingen,50.08,2030,10.455724,48.97034,gering besiedelt
09779155,09779,09,"Harburg (Schwaben), St",73.16,5598,10.692591,48.786821,gering besiedelt
09779169,09779,09,"Kaisheim, M",41.73,3977,10.79681,48.768255,gering besiedelt
09779178,09779,09,Marxheim,46.58,2591,10.946638,48.741629,gering besiedelt
09779181,09779,09,Mertingen,38.41,3980,10.807913,48.657172,gering besiedelt
09779185,09779,09,Möttingen,31.84,2683,10.591308,48.809073,gering besiedelt
09779194,09779,09,"Nördlingen, GKSt",68.09,20352,10.489272,48.85157,mittlere Besiedlungsdichte
09779196,09779,09,Oberndorf a.Lech,19.37,2659,10.867317,48.672063,gering besiedelt
09779201,09779,09,"Rain, St",77.13,9127,10.921054,48.690496,mittlere Besiedlungsdichte
09779218,09779,09,Tapfheim,44.45,4142,10.679235,48.671087,gering besiedelt
09779176,09779,09,Maihingen,14.18,1253,10.502083,48.927633,gering besiedelt
09779177,09779,09,Marktoffingen,13.59,1280,10.468622,48.923783,gering besiedelt
09779224,09779,09,"Wallerstein, M",19.44,3359,10.47642,48.884922,mittlere Besiedlungsdichte
09779117,09779,09,Auhausen,15.55,1052,10.621651,49.008065,gering besiedelt
09779138,09779,09,Ehingen a.Ries,15.64,752,10.554899,48.965136,gering besiedelt
09779154,09779,09,Hainsfarth,17.54,1404,10.623252,48.959308,mittlere Besiedlungsdichte
09779180,09779,09,Megesheim,12.54,829,10.649913,48.938941,gering besiedelt
09779188,09779,09,Munningen,22.76,1723,10.602907,48.921702,gering besiedelt
09779197,09779,09,"Oettingen i.Bay., St",34.22,5196,10.605363,48.955274,mittlere Besiedlungsdichte
09779111,09779,09,Alerheim,23.37,1674,10.616329,48.84666,gering besiedelt
09779112,09779,09,Amerdingen,19.11,863,10.486326,48.725457,gering besiedelt
09779130,09779,09,Deiningen,15.33,1838,10.570377,48.863193,gering besiedelt
09779136,09779,09,Ederheim,16.57,1096,10.469864,48.808833,mittlere Besiedlungsdichte
09779146,09779,09,Forheim,23.26,523,10.448158,48.758933,gering besiedelt
09779162,09779,09,Hohenaltheim,17.78,555,10.534662,48.78423,gering besiedelt
09779184,09779,09,Mönchsdeggingen,32.05,1443,10.57975,48.774266,gering besiedelt
09779203,09779,09,Reimlingen,9.53,1346,10.51656,48.817302,gering besiedelt
09779226,09779,09,Wechingen,24.03,1425,10.614636,48.892784,gering besiedelt
09779148,09779,09,Fünfstetten,26.71,1356,10.76439,48.832623,gering besiedelt
09779167,09779,09,Huisheim,22.77,1639,10.704435,48.823186,gering besiedelt
09779198,09779,09,Otting,13.39,797,10.798237,48.872038,gering besiedelt
09779228,09779,09,"Wemding, St",31.6,5757,10.724374,48.872377,gering besiedelt
09779231,09779,09,Wolferstadt,30.67,1113,10.780292,48.902579,gering besiedelt
09779126,09779,09,Buchdorf,16.66,2017,10.824739,48.78494,gering besiedelt
09779129,09779,09,Daiting,25.46,809,10.904183,48.791856,gering besiedelt
09779186,09779,09,"Monheim, St",69.33,5450,10.855355,48.841433,gering besiedelt
09779206,09779,09,Rögling,10.74,612,10.94659,48.847454,gering besiedelt
09779217,09779,09,Tagmersheim,15.94,1070,10.974232,48.824459,gering besiedelt
09779149,09779,09,Genderkingen,11.67,1183,10.879082,48.707762,gering besiedelt
09779163,09779,09,Holzheim,20.29,1141,10.949824,48.612696,gering besiedelt
09779187,09779,09,Münster,17.72,1228,10.906217,48.623205,gering besiedelt
09779192,09779,09,Niederschönenfeld,14.34,1436,10.932959,48.721745,gering besiedelt
09779452,09779,09,Dornstadt-Linkersbaindt,17.76,0,10.569225,49.017706,gering besiedelt
09779453,09779,09,Esterholz,3.25,0,11.024378,48.63422,gering besiedelt
09780112,09780,09,"Altusried, M",91.68,10289,10.215024,47.803647,gering besiedelt
09780114,09780,09,Betzigau,29.27,2877,10.380666,47.736057,gering besiedelt
09780115,09780,09,Blaichach,50.11,5518,10.257416,47.542493,mittlere Besiedlungsdichte
09780117,09780,09,"Buchenberg, M",58.17,4110,10.239748,47.695984,gering besiedelt
09780118,09780,09,Burgberg i.Allgäu,15.95,3057,10.285671,47.538563,mittlere Besiedlungsdichte
09780119,09780,09,"Dietmannsried, M",53.68,8498,10.288985,47.808713,gering besiedelt
09780120,09780,09,Durach,20.73,6918,10.344273,47.697468,mittlere Besiedlungsdichte
09780122,09780,09,Haldenwang,26.7,3779,10.346413,47.80179,gering besiedelt
09780123,09780,09,"Bad Hindelang, M",137.12,5058,10.370607,47.506738,gering besiedelt
09780124,09780,09,"Immenstadt i.Allgäu, St",81.44,14391,10.218869,47.560431,mittlere Besiedlungsdichte
09780125,09780,09,Lauben,8.41,3448,10.297132,47.780476,gering besiedelt
09780128,09780,09,Oy-Mittelberg,60.17,4564,10.452462,47.64607,gering besiedelt
09780132,09780,09,"Oberstaufen, M",125.95,7654,10.021839,47.554303,gering besiedelt
09780133,09780,09,"Oberstdorf, M",229.9,9279,10.276053,47.408447,mittlere Besiedlungsdichte
09780137,09780,09,Rettenberg,60.15,4428,10.290746,47.575009,gering besiedelt
09780139,09780,09,"Sonthofen, St",46.55,21734,10.281195,47.51239,mittlere Besiedlungsdichte
09780140,09780,09,"Sulzberg, M",40.99,5040,10.349761,47.661163,gering besiedelt
09780143,09780,09,Waltenhofen,59.75,9901,10.30443,47.670993,gering besiedelt
09780145,09780,09,"Wertach, M",45.65,2749,10.410242,47.60257,gering besiedelt
09780146,09780,09,"Wiggensbach, M",31.81,5065,10.231536,47.745013,gering besiedelt
09780147,09780,09,Wildpoldsried,21.36,2583,10.402917,47.768108,gering besiedelt
09780113,09780,09,Balderschwang,41.74,354,10.103847,47.465751,gering besiedelt
09780116,09780,09,Bolsterlang,20.37,1071,10.232296,47.461085,gering besiedelt
09780121,09780,09,Fischen i.Allgäu,13.57,3156,10.270591,47.459403,gering besiedelt
09780131,09780,09,Obermaiselstein,25.01,1009,10.239691,47.449379,gering besiedelt
09780134,09780,09,Ofterschwang,19.56,2032,10.237983,47.495843,gering besiedelt
09780127,09780,09,Missen-Wilhams,34.95,1549,10.12767,47.597616,gering besiedelt
09780144,09780,09,"Weitnau, M",65.19,5302,10.126481,47.640846,gering besiedelt
09780451,09780,09,Kempter Wald,12.04,0,10.441791,47.709854,gering besiedelt
10041100,10041,10,"Saarbrücken, Landeshauptstadt",167.52,182971,6.995542,49.236608,dicht besiedelt
10041511,10041,10,"Friedrichsthal, Stadt",8.99,10180,7.09686,49.32234,mittlere Besiedlungsdichte
10041512,10041,10,Großrosseln,25.26,7835,6.839853,49.205999,mittlere Besiedlungsdichte
10041513,10041,10,Heusweiler,40.01,18427,6.928681,49.338578,mittlere Besiedlungsdichte
10041514,10041,10,Kleinblittersdorf,27.19,10856,7.039191,49.156787,mittlere Besiedlungsdichte
